msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
c1lCg526qcKVlk2r7Czct1I5j1US2NN/wleY/LTeC6g=,41,30,149,149,1,2015-04-03,2015-05-04,0
JRa+vgaM7yCMHVk9GGbAFQNHCl5mH1In2KW5sQtvMn4=,41,30,99,99,1,2016-06-07,2016-07-07,0
UFElHSC0iwU/oH+gpIg+adT+R0mZG78pMgbTEyHfCRg=,33,30,149,149,1,2015-02-04,2015-02-05,1
J8JMGbsYC/pfO9xbIA4oebDc0kdVAio3I1s2b4BLeJo=,41,30,99,99,1,2016-10-03,2016-11-03,0
SFAfD2ypGh5ih9lGHwFGpKn4QWUqYjUJ/NpzhvtSrno=,41,30,129,129,1,2015-05-24,2015-06-24,0
9uAxlbbgJitYgDr1pLSvUpD77cgE7PRavKdm0nFWLAo=,37,30,149,149,1,2016-09-04,2016-10-03,0
ZBSJ1HCbm9uGcKkVkx7DLsYYH3qEQeh0gQqrBeSTHnE=,40,30,149,149,1,2016-06-20,2016-07-19,0
vqCA5+FvZ+P8+ET4Ca8QR0M2+oWTXtm8ud7vlRl0+M4=,41,30,149,149,1,2015-06-30,2015-08-01,0
K5kl9G/4G+374luqzoZqyQie18L+jhusqTwyVmbBZ4I=,39,30,149,149,1,2015-11-02,2015-12-05,0
yqGHI3dPRGk225h1qiltslLm40Ka88nvBXu7wfAs8m4=,41,30,99,99,1,2016-06-20,2016-07-20,0
Hwuv5Z12hJ8apCjpTZgWDwb/naILbvuKOZvpsiQEaZ0=,38,30,149,149,0,2016-12-22,2017-01-21,0
l78Vh7sFp4aQHY6H6OBeUqXVPqg3QIYFvomHHYSUisg=,36,30,150,150,0,2016-01-26,2016-02-25,0
Tww3/4ZEpVKslQDD6NLf2lIaOiFylx2TWsqsmVxY6T4=,40,0,0,149,1,2015-05-12,2015-06-13,0
hTaqgAY1mvTdLCR0FjBHcM85XxxN3k8WzAwJAatn+XA=,41,30,149,0,1,2015-08-25,2015-09-25,0
l78Vh7sFp4aQHY6H6OBeUqXVPqg3QIYFvomHHYSUisg=,36,30,150,150,0,2015-10-07,2015-11-06,0
8P957rL4WXLSLQfSS2VAC14SUyxwXutwJpPnSJ+n6ns=,39,30,149,149,1,2015-09-30,2015-11-16,0
VsSEnulPS6OVZvmHSnPTwx2J1VOB5lgJtMuAcZ7iROs=,37,30,149,149,1,2016-06-04,2016-07-03,0
MG+qIsZhfaWcm/gS5/AJvStLMrhYNRDGISpITOSFlqk=,41,30,149,149,1,2015-03-09,2015-04-10,0
6pl/eJdw2NjDjus8b46MkNTDlqp2TRWaHmDE80nL1h8=,41,30,149,119,1,2015-05-27,2015-06-27,0
lbY2XW5pw6hPbsbJLPaNsFjuZ3Gm8ZaJIfNnldGojkA=,41,30,149,149,1,2016-01-08,2016-02-08,0
z9+kupLhvigIDTbkjCLZTn4lzu5eJAVlpMzKkwUm39U=,41,30,149,149,1,2015-05-20,2015-06-20,0
PDAmMNMNd1jCe1vPaoVQwQ7oCwUyvSl85HdPEos/NiU=,38,30,149,149,0,2015-09-08,2015-10-08,0
qNy6PNwGFOvqFFoy46MvzUyNb2TNG6ZCj5ESgGs4vTY=,41,30,129,129,1,2015-12-02,2016-01-02,0
FFFRv1Fe2M/30HdU9gkx9J3eKgypane6sYWpcGn4CuE=,37,31,149,149,1,2015-01-25,2015-02-26,0
fZAV8zJZaXCcOG9uTcB8PWp+frTfbpoMeOyIFNl+1Oo=,39,30,149,149,1,2016-10-31,2016-12-28,0
EHUKqGSMvriA28N3liau6NrDHb27SJV0eRb3unxrh/Y=,31,30,149,149,1,2016-08-31,2016-09-30,0
dNnJsEJziNnNtYmTDtYjUu6waKObWVxMMEFprCLICjQ=,35,7,0,0,0,2016-11-27,2016-12-04,0
njXyw4/CAeccFi5bpuvkSeQpJzIxJGw4GsNIw1RoEWw=,41,30,149,119,1,2015-03-31,2015-04-30,0
kA7JMc6Q6nAFw1fgcs0hejCw4xXaGUzB/eq+M5n21wQ=,41,30,149,119,1,2015-06-01,2016-04-12,0
XLS/ikOi10u8bj/nAWOwQLJlKd5ijHinL9z5qRLkFtI=,41,30,149,149,1,2016-10-01,2016-11-01,0
0rP4jzOgbczShlAGXQglRO59rLsw49FpOxz/u6WqXu4=,33,30,149,149,1,2016-11-30,2016-12-31,0
cbTUi8fOo+StrlrWeXcyZVasEIjugW01VMES+MgmVOE=,41,30,149,0,1,2016-05-09,2016-05-09,1
mtbH8T17ynGKYAGC41EAXbR4lfr1t3MyxnTbWt2oL8g=,40,30,149,149,1,2017-02-10,2017-03-09,0
Pus79VG0iLZc/Wdq9NN0jhkZwgU7GO9AWhTjs5DhvXs=,41,30,99,99,1,2017-01-20,2017-02-21,0
zA7tmnik5OOwuwKy54wAIpEP9DwdTwY21mc1/fh4Ej4=,39,30,149,149,1,2015-06-30,2015-08-30,0
gS+SPZlJpQmjDYhgSY68mZePjv/mLwyyJzAzCIkwZ2c=,41,30,99,99,1,2015-11-12,2015-12-12,0
6F4t6JdoxQlHBkJgbT+oLmr36DopxyPaUKh4ZdqKNJg=,41,30,99,99,1,2016-07-20,2016-08-20,0
QySyLjtmtqSi3anORdz+g6I36OGnut44ZCfJiIXPk7U=,41,30,149,0,1,2016-05-31,2016-05-31,1
Des/lIu1QDGqd0jFKwNftqV6wB98vpF5SvCqVYBlzYI=,41,30,99,99,1,2016-08-01,2016-09-01,0
T1WVn1j7cZQcmJJecbNCXgy0GkvZb8C9cP9j770u72I=,38,30,149,149,0,2015-06-28,2015-07-28,0
XjFv+Kh6K2rY0YGUX/7Q8l2S5npbkOgHi+w1QDzHjgM=,33,30,149,149,1,2016-10-31,2016-11-30,0
7waq6J2akhmrAPhGK7Vb3T0DKCdG0utEK6UXyft+07c=,37,30,149,149,1,2016-09-03,2016-10-02,0
oMqLvsrhhs34y215AVucWkDlmwG+ZbKa1INQRVnFBJ8=,41,30,99,99,1,2016-07-21,2016-08-21,0
1ZPWq9AGcsvvqCbNwIXgMhMa3glhVKZy+cJaaVuR6NA=,41,30,149,149,1,2016-06-09,2016-07-09,0
gF1u7Rfmj2nV7B6WH+lDzjOvMOwCOxwghi3DMpLYe4o=,40,30,149,149,1,2015-08-25,2015-10-02,0
l/UZYqrNjYBFnY0MWOqOR5MyyE6inTc2ZpjMQbVGEdw=,41,30,99,99,1,2016-09-14,2016-10-14,0
vH+O4b57OVK9WvAwU/fK1iZcVPui/Oq2IlrWEW7veZo=,41,30,149,149,1,2016-01-25,2016-02-25,0
OirwemR5iJs3Fax9Vg/EQ+nOUwYn1bxi2tltKprdEeo=,34,30,149,149,1,2016-05-31,2016-06-30,0
CM/2P4cz7i8nMp6zrpW7znAv4G/B3wfeG99AVIUug3I=,39,30,149,149,1,2016-11-30,2017-01-05,0
NfRmJGvI9fo82xGAwcGA6gDpgNSqpn1Z9SJVMiwe/N8=,41,30,149,149,1,2016-01-14,2016-02-14,0
5mZIUF3ItmG3evGjy6dzLyzCFFFjCmbbH7y2QwgR0vg=,41,30,149,149,1,2016-06-25,2016-07-25,0
Xw8zOdO2UpdsUSo05U0kOuoc/R0aNloVtp6Ma/k4l7k=,41,30,149,119,1,2015-08-21,2015-09-21,0
gKMpUn3fFEIC4iQlpdS7yFookCSqKmdGY0yPxj1SfNs=,41,30,149,149,1,2015-04-02,2015-05-03,0
QtRLilKkeeExR5PEeQ182RIr1rhOIlBQIv8m7YO9MRo=,39,30,149,149,1,2015-11-02,2015-12-20,0
r8sRQ/SKvmWvrEfYw13rVcbVntCFzty8Av70y66EWDA=,41,30,149,149,1,2016-04-02,2016-05-02,0
mhE9bqlQ6PMvq5YRzoylX6A1BsA8G1la5ZFksJFt9kA=,41,30,129,129,1,2016-02-02,2016-03-02,0
Oc8kr7O4v5umtk4vRfrMSwust/8BhxHfixvd/MCT0o4=,40,31,149,149,1,2015-01-16,2015-02-15,0
9uAxlbbgJitYgDr1pLSvUpD77cgE7PRavKdm0nFWLAo=,37,30,149,149,1,2015-11-04,2015-12-03,0
iSYQdaJxoqYMC7XuEi7rppcgOIDdHchU9BESujqiH8w=,40,30,149,149,1,2015-05-28,2015-06-27,0
gmhLxgxp6w7P70gxvhB5gtgfRYneHI//QfKbZpnyAlo=,34,0,0,149,1,2015-09-30,2015-10-31,0
2A82GpYAe0JfJ+ltoIfqeGrMhyfnG2OsBqVekj4kfKA=,37,30,149,149,1,2017-02-11,2017-03-11,0
YlssPRtjcSB08QBLWWp3j90MDkanCeoQPC6/OotmS5I=,38,30,149,149,0,2016-02-06,2016-03-07,0
flcfrf+Fm59Y6/8wDm3IaPq9p54WW2yfuwVWK6+z+mU=,38,30,149,149,0,2016-08-31,2016-11-04,0
8gwWw6+vc2PgFmyPcHvMgufsisHc341Uhw2DmsxZfwU=,39,30,149,149,1,2016-11-30,2017-01-08,0
wDH2/EDkgQXApIIk4koTCTIjHVethADLBZkFbEuEvfg=,40,30,149,149,1,2015-08-01,2015-08-31,0
Hdr26LG5e187uxnpMwm2Z8T3aT88tNFrf5GIbuOeC7o=,38,30,149,149,0,2015-01-16,2015-02-15,0
OUNrGVniI3V74l0DpNr51Wjt30hjcvDUWH7mZAbK3uw=,41,30,99,99,1,2017-02-05,2017-03-05,0
MOq8xsXOrCmiedQAvzw8mCvZwXVJ2YCkRqvxIEGgpyg=,41,30,99,99,1,2016-09-14,2016-10-14,0
AqW1TLSa/P1WfsbsQmmezoKomH72WUShZdjUZdD67x0=,36,30,150,150,0,2015-08-05,2015-09-04,0
bLZGNe+DIsUkK3xfcxRanpxzmXEuKjME6h5ymN42x0A=,33,30,149,149,1,2016-09-30,2016-10-31,0
ub1i74AuwEYG//474TF3peA7HzqpsEs5CbdOx1eh/9Y=,41,30,149,149,1,2016-03-23,2016-04-24,0
bzcGHj2oqqxVoUrlEKbtbx2UXY2oD7SUwSIZS/5IseA=,35,7,0,0,0,2016-11-27,2016-12-04,0
jUu1XfSemhM+hHQen+6FhRfWZM5cAS4XFJMMldE+BkU=,41,30,99,99,1,2017-02-19,2017-03-19,0
vdclCB1HhjXzw08OseBZP+bFRXZUdyophUxNANQvlDI=,39,30,149,149,1,2017-01-31,2017-03-26,0
QtRLilKkeeExR5PEeQ182RIr1rhOIlBQIv8m7YO9MRo=,39,30,149,149,1,2015-05-31,2015-07-20,0
gR7LjsW7eU5EOar2LT27f61ZS62qC1zwoa2Ui+DpbnM=,41,30,99,99,1,2017-02-16,2017-03-16,0
ax8CRhY8BMRA/ZvT1wI+2N/EdPXiSPGxa9y7bntA1Uc=,40,30,149,149,1,2017-02-04,2017-03-08,0
eDN+KF0Rq5tcEzc3zWKwKdI69xFE0Ixo9jpGJ5Ti9qs=,41,30,99,99,1,2017-01-25,2017-02-25,0
44dtnVctYy+pxIgqeIZRj1Fs+eKNG18DkMP7UUcMKKM=,41,30,149,149,1,2016-04-17,2016-05-18,0
e/Gbp55s/KrY5mr77yP5EMalNcYLoyjzBtpeuNWSTAU=,41,30,149,149,1,2016-05-17,2016-06-17,0
A7v8Q1MrcWGi269mreuIqb/TokgZXh7Q9vscws7a+UI=,41,30,149,149,1,2015-11-14,2015-12-14,0
LjPKvS+3BIaxr/YvLRCz7nxXBIjuqbt9yFMdETwjtnQ=,41,0,0,149,1,2015-05-01,2015-06-01,0
n3z815VYX6jxYbyG+QhdOC5sUDuOqKZlEErVbuBN8mE=,41,30,149,119,1,2015-07-22,2015-08-22,0
9ek8mS6oWKaqFsHx76aJrSTLsc9mVWPKL0gHl2Kg0Zw=,39,30,149,149,1,2017-01-31,2017-03-02,0
/Ax8oKqPvO/ORfxvLxxWsMHg/wYz6q4bXpIKocqueL8=,41,30,99,99,1,2016-07-24,2016-08-24,0
K/E5bnWqOJakwT7y4YIOQL5UKfQzZIk5uQmUc4tAM9Q=,41,30,99,99,1,2016-01-23,2016-02-23,0
izu+uFMRI0uy6F7MaCZS0b28KGCRXi42h06rc4ei/2M=,41,30,149,0,1,2015-08-01,2015-08-31,0
Tm3TQxv9Jz1V6Db352osT2Kh5+ZlcPr/Q+4MBbENmcs=,41,30,149,149,1,2015-10-10,2015-11-10,0
o7EC6kZd8Vv5l/XKVmG+PXn1JPOyBxYyLRs7iKRlfq8=,37,30,149,149,1,2016-07-12,2016-08-11,0
G4FZ7o7PGnCPn3fLpxwb6HiVTczPV/ix5EPYggyyEs8=,41,30,149,149,1,2015-11-20,2015-11-20,1
Bf59WnRxL316JJD9aXAVIlUM3+WVt+jjHe8Gpbz5c8g=,41,30,149,149,1,2016-08-11,2016-09-11,0
gfGqEgGb9PWBjoCEetlXuCCLFxKUCSclSHJM6o1Vatc=,41,30,99,99,1,2016-09-16,2016-10-16,0
R1c1f7imoQzH/enlq9oGHFfFvMZ9b04TAOSiBHch4/U=,41,30,99,99,1,2015-11-12,2015-12-11,0
jQl/LuhN/tZjWHxcb8316SA9q4U8jyI46c/rT8b5dZY=,32,195,894,894,0,2016-01-15,2016-07-31,0
1ojhDfr5sHOUILKW2+GFtX/8khTxAX2RZSsqi7tEd1M=,41,30,129,129,1,2015-10-03,2015-11-04,0
RtjuUlxmnbLNV2CeGIV3PaubiBN/S+H/UCqqxfqv8hI=,37,30,149,149,1,2016-11-18,2016-12-19,0
jRZQpEVZhjQX8/R6OWT28VT6WX9VYlpuSs05JFeGN3c=,41,30,99,99,1,2017-01-22,2017-02-22,0
Orqcb/EgM9F1QqAGrdhpB+Q3jE5xNvej6UMbJRX0uRw=,38,30,149,149,0,2016-04-25,2016-05-25,0
hT8+JCKCpl6mmKFFfbUXPfWIYX4jSDJEq/Cz3zchi8Y=,38,10,0,0,0,2015-12-30,2016-02-11,0
G+fg6EgJru6KR4I3VgV4uYp2Fdhhlu5Aphwl56BCW9w=,39,30,149,149,1,2016-01-31,2016-03-14,0
6Z0dplj/+OuFK6uOB2ZqyLa6R1JRGVP3lw1srRKwcz4=,35,7,0,0,0,2015-06-09,2015-06-15,0
CNVTd5cNoA6WRxMf7VveVwYyrOoDgFs5xmm1122qQNc=,41,30,149,149,1,2015-07-21,2016-11-20,0
bcNFHT6KUweYb2uPZAYvZqCZBXoIHxh3Rmztv/2dui4=,41,30,149,149,1,2016-09-24,2016-10-25,0
2ND98f7unUfy7xjLUL07IEUy2pePpkRLyaIzfRiYHhI=,38,30,149,149,0,2015-02-13,2015-03-15,0
vqCA5+FvZ+P8+ET4Ca8QR0M2+oWTXtm8ud7vlRl0+M4=,41,30,99,99,1,2016-06-11,2016-07-11,0
URfc11clbhAmFE0NVi/ds/tkW2zzvlq0sJls55KRaTw=,33,0,0,149,1,2015-07-31,2015-08-31,0
RtjuUlxmnbLNV2CeGIV3PaubiBN/S+H/UCqqxfqv8hI=,37,30,149,149,1,2016-07-18,2016-08-19,0
aY7xQ3JZintC6/UB8wG44a1AeC+xV7wCP9Y00Xa/YK8=,41,30,149,149,1,2015-07-12,2015-08-12,0
LiSXZu0pLr2gIXqdQd5jTkgxvkob+jjTuvcDb45pnz8=,39,31,149,149,1,2015-02-12,2015-03-07,1
AdgYDcc4wEwDmdmldog06LDGwldNJmctXKc8xxbDI4s=,41,30,149,149,1,2015-02-25,2015-03-25,0
CKTJluvdnpiB8Lw3/j8epdvogt4XZu58N7zJrSoO53Y=,41,30,129,129,1,2015-12-31,2016-01-31,0
JX34BVAoq9Z1B0ahx0wLjpiVcGJvqp3wXt13GD+2bsQ=,36,30,150,150,0,2016-02-22,2016-03-23,0
TTIuTYF4J00ySb4YRN0O3uK3QFlzbcUc57+uYo8qtMY=,35,7,0,0,0,2016-11-06,2016-11-13,0
HUhlyohf1olWQuVaMaxqHzwQOMoUB9Gr4pG+Hc+fZbk=,38,30,149,149,0,2016-05-15,2016-06-14,0
3+cWY/R/1nhQATR1shs77NwS7pF8t3eeRY/92lVppx8=,41,30,149,149,1,2015-09-14,2015-10-14,0
n3z815VYX6jxYbyG+QhdOC5sUDuOqKZlEErVbuBN8mE=,41,30,149,119,1,2015-04-22,2015-05-22,0
ZY0D8l8qtCMzBVYCrfwGzcJWEeoOP+8KnyYwmDP7RAw=,41,30,149,149,1,2016-11-30,2016-12-31,0
TeK35cchva4E6Dbv9OX9OxCVNYmrLmgb8+G792J6q9U=,39,30,149,149,1,2015-07-31,2015-09-10,0
OEMNPYNwjx9eU9o1ma8Kb/oEy2a4dexEGzuv7FRik2k=,36,30,180,180,1,2016-09-26,2016-10-26,0
SITJZ08CszzuiOWfPrlEpVyOcVvprbncC3huaBfBiZI=,40,0,0,149,1,2015-05-01,2015-06-01,0
zfmCTueXxmS0LPA8wULIa+OouEo6F0KKGCUu8/yR+7Q=,41,30,149,149,1,2015-07-14,2015-08-15,0
d36byiYJVGYfvhSh8TWBfOfrZdvV4R/9pL+QUpN+5Js=,36,30,180,180,1,2016-11-04,2016-12-03,0
Oc8kr7O4v5umtk4vRfrMSwust/8BhxHfixvd/MCT0o4=,40,31,149,149,1,2015-03-16,2015-04-15,0
IRV74b9ZiNV5ag2SIPcluf3RVupBUOwmaNEuy6zSQfg=,39,30,149,149,1,2015-07-31,2015-09-09,0
G2ozBX8apMrjMGJ+sfCtcHmfeMok4L/uwuZ/cWWn6wU=,41,30,99,99,1,2015-12-31,2016-01-31,0
nsAWEbuul8PiDEPQTpo7g/rgR1t9Q4KtCrIaR02ycjY=,41,30,129,129,1,2015-11-08,2015-12-09,0
jJ3Dv5kVe03cEBrSjH0lJy1xe62Tj7pK66yWLlRJPus=,41,30,149,0,1,2016-01-12,2016-01-12,1
3Q2kbmGnCTM4iZaOqNi4eU4ECgiU8f4WuLcwpJBz+no=,41,30,99,99,1,2017-02-04,2017-03-04,0
a3nxb2oqX1my887+d2vLXQjG2NU0xMNku9YTtdkuDXQ=,38,0,0,1788,0,2015-04-29,2016-06-12,0
euLUWIFV8auEUlMT4l11jm3AL4Tg7sadP2v28OaToB4=,41,30,149,149,1,2016-01-19,2016-02-19,0
Q5vjWQHxgnScCeuNsdgfV5N2YUkbMPmsFYzUuncAZa8=,39,30,149,149,1,2016-11-30,2017-01-11,0
XTTpib5RZdamRYCV6bG0Zd9CYjV+3DWlO8+M7AwcLbk=,40,30,149,149,1,2017-01-01,2017-02-06,0
PHc1dvMuCHdWckelI17FDSzRYxmRW8QN0U2ITgY2yXA=,40,30,149,149,1,2015-12-01,2016-01-01,0
X4sE1O+Cvp5/vHpCacdLNe4pFZHKh98zF+PpCqixVFA=,41,30,149,149,1,2016-04-15,2016-05-17,0
b++fMeNdiLmoNRMYZjhaD3eEmtwj4WbVOGckcn5JWZw=,37,30,149,149,1,2016-11-08,2016-12-07,0
RrDXLHxg4p9YL9T19DxdWHdArwJrLZ2NZNQL/F+r/10=,38,30,149,149,0,2016-04-06,2016-05-06,0
F5cTaAZwWSix38Ho3kUU+ssvCJzazdaFQEEuMjHtRjA=,41,30,99,99,1,2016-08-04,2016-09-04,0
FZ4NLy5OVtIKnjxGNgreRoH5Y8kLwaaA85bwuGUcvPo=,39,30,149,149,1,2017-01-31,2017-03-07,0
fu/UlEaG8dVfoM7vELhNC/WiARxfoOrl1xWiJd2+7sk=,39,30,149,149,1,2016-08-31,2016-10-30,0
OirwemR5iJs3Fax9Vg/EQ+nOUwYn1bxi2tltKprdEeo=,40,30,149,149,1,2016-12-07,2017-01-07,0
hTXGdQJDqtMSGmpNKGjN7469y5fAZDoO25pG7kydcSk=,41,30,99,99,1,2016-09-12,2016-10-12,0
AKYIr9wXtHlE/536l5MvS/C50BnvKI9V3Fz+qBqsODM=,36,30,150,150,0,2016-02-28,2016-03-29,0
GV3Kkaw01ftgts3AmtV8Ou1WPePgiFni9jYCLmfa6lk=,34,30,149,149,1,2016-04-30,2016-05-31,0
QWGz3qJjuJc3IIBa0m5RYqL9vvr+ZVvqXtiTA+Ro7sA=,40,30,149,149,1,2017-01-21,2017-02-20,0
5p09D1A0qHzHru3cl1e+GZbJk1V509FbsjIF6KORTTY=,40,30,149,149,1,2016-09-01,2016-10-06,0
/jQ8J3NCFpl2IQ5eP/28RdZ6zDZxtCzH5UbcaSov1Wo=,41,0,0,149,1,2015-05-09,2015-06-09,0
iioxI2Cri8gDlgSuSlEW+3yTKw4+dg6ZOafx9/ob1Sk=,37,30,149,149,1,2016-12-12,2017-01-12,0
FEXPGPFv7WZd0Hr/bTfTIEQClx//Cd9b8h2m6hMJYco=,41,30,99,99,1,2016-02-27,2016-03-27,0
kOqwWHkq4GYYSEJmuFae7qdBrWdoPAL3QbK+4OFBsAM=,41,30,99,99,1,2017-01-01,2017-02-01,0
E6JuS7GQSQPxFfuO0FI8SLhAn1eV+YBr+oWSPYqpQtg=,38,0,0,149,0,2015-05-06,2015-06-05,0
qMPqA8U93L99y8NyXSmcPjxH8FI1FqxM/lS9lWApiSc=,41,30,149,149,1,2015-05-17,2015-06-17,0
BbZP36avnVRI6hyXaIHJLo1cw9jYlUj1UsI8QdB21+Y=,39,31,149,149,1,2015-02-28,2015-04-23,0
FNWYHe5DVX7BOTwYSaYQzVzVA9Mi0cDGsR+/PrfBcN8=,41,30,149,149,1,2016-06-30,2016-07-31,0
QnDQoYqdhvdP8Jt2BBW5K6B1e8CxsjSROHacYwM3zFY=,37,30,149,149,1,2016-04-04,2016-05-07,0
BdbtlIroDmY9zdwVH0xAtsTbQ2Lqf5EitOKvQcPfJOs=,41,30,99,99,1,2016-12-04,2017-01-04,0
5fPXqLcScoC93rH/gCPK+5Soj+XdNMXX9S3LhV5dJjM=,41,30,119,119,1,2015-11-05,2016-10-07,0
tgYMV4USpEu0QMqA0JiEE01Dw2Cypi+84iTFedsN9Fs=,38,30,149,149,0,2015-06-07,2015-07-07,0
5tVM8GqpHKaWp6aAambRVAtkcMKSBqxl0Ner+z196t8=,41,30,99,99,1,2015-08-03,2015-09-02,0
OM2Ex0nEKlldi9GwZd2w5lME/zjJiU6b2ZQj9tL1fL0=,38,30,149,149,0,2016-04-18,2016-05-18,0
eSF9wjzOWPoRBvHliMIYX7k7Fl3hIaOt/fbEY14D+70=,39,30,149,149,1,2016-08-31,2016-10-20,0
TeK35cchva4E6Dbv9OX9OxCVNYmrLmgb8+G792J6q9U=,39,30,149,149,1,2016-12-31,2017-02-10,0
d12HZRS+zxm19f+qrC1FyehoxMv1osG1N4tAN0bV/Mw=,41,30,149,149,1,2017-02-20,2017-03-20,0
5tVM8GqpHKaWp6aAambRVAtkcMKSBqxl0Ner+z196t8=,41,30,99,99,1,2015-12-02,2016-01-02,0
8gwWw6+vc2PgFmyPcHvMgufsisHc341Uhw2DmsxZfwU=,39,30,149,149,1,2016-08-31,2016-10-08,0
66tyfGj3/5FhrgbWD0CZFYy6ZMFCBgbKDWbNrM/ufdc=,38,30,149,149,0,2016-04-24,2016-05-26,0
MUTw5Ce8fP8SKzzV/v507Cf+fVNXXeCBuHvMi3jSNkg=,41,30,149,0,1,2015-01-22,2015-01-21,1
TNNMfSyjAGtheHQv1dTKQ8ADMWt4j+jUr+4oEtvsGcw=,41,30,149,149,1,2015-12-07,2015-12-07,1
iioxI2Cri8gDlgSuSlEW+3yTKw4+dg6ZOafx9/ob1Sk=,37,30,149,149,1,2015-09-12,2015-10-12,0
mkhv980tZ3bdH1zJxNXcH8eAYWTvFmOxpNLCCZQVT4w=,41,30,99,99,1,2016-11-03,2016-12-03,0
I6Js01WDRadz/B4KXt/nFAOsjUk07c5YcEY8bqWGhq8=,41,30,149,149,1,2016-05-06,2016-06-06,0
VNUf4UaBBAwAtyexjvM8JoJ1N8qzP5fHbiHW1qmS68U=,41,30,99,99,1,2016-02-07,2016-03-06,0
3Q2kbmGnCTM4iZaOqNi4eU4ECgiU8f4WuLcwpJBz+no=,41,30,99,99,1,2016-01-04,2016-02-04,0
qHouse2RLbJqvueQO649M09oUcnZLoqdgFJwI8SmOFE=,39,31,149,149,1,2015-01-31,2015-03-02,0
LdV8agddJnQZ85CdSEmkq2ze6ELrvgf78/v7zfegdk8=,41,30,149,149,1,2016-09-15,2016-10-16,0
kKo5ynZp9jWebe/euzUjSIF/Y2TClTux6moYEvtFp3I=,41,30,149,149,1,2015-10-27,2015-11-27,0
UZ/wFB7Zu4RarlJG4JtobBmwF/VXWqZEAnUzJytNIrk=,39,30,149,149,1,2015-07-31,2015-09-13,0
TNNMfSyjAGtheHQv1dTKQ8ADMWt4j+jUr+4oEtvsGcw=,41,30,149,149,1,2015-09-05,2015-10-05,0
5fPXqLcScoC93rH/gCPK+5Soj+XdNMXX9S3LhV5dJjM=,41,30,149,119,1,2015-03-05,2015-06-06,0
b2uKlytMLN2lkbh+brrntzucVxRwRQSbemlcoOCG+sg=,38,14,0,0,0,2015-08-07,2015-08-21,0
aY7xQ3JZintC6/UB8wG44a1AeC+xV7wCP9Y00Xa/YK8=,41,30,149,149,1,2015-10-12,2015-11-12,0
SOCzWRJjxq756CHeUCAtVBWfVX1K9+/BPhT1rYM78dU=,34,30,149,149,1,2016-01-31,2016-02-29,0
AiO49yVnXractdFx0y3+1baTbXWHIbcgfL+mnQPcCwg=,31,30,149,149,1,2017-02-28,2017-03-31,0
eyKg+4lEeKgX6RWv/OMOyUj2KwNjGAmo1g56B8+aDQw=,41,30,99,99,1,2017-02-02,2017-03-02,0
xd5PS/Hddq2wqfV8Pe6AXQQsftE/O7Wn/yTiPPO07do=,37,30,149,149,1,2015-07-20,2015-08-19,0
HD80ZgQ9yb1bseB1xuOAMm5LyntKluvI3L0fKpmqzNI=,41,30,149,149,1,2015-02-15,2015-03-15,0
sHTUbAadfr94PHeW1WIxSV7l8WMepCPchuesngJD/xM=,39,31,149,149,1,2015-02-28,2015-04-07,0
AItkpS1ZMYUvq5dvhE7DVUx5qAo3lVAQBAKhnpjYfXI=,40,30,149,149,1,2017-01-03,2017-02-02,0
bC97xGbneAOVMP2NHiEBEWRNOQ8qBN1yT+MZe0ql7GM=,33,30,149,149,1,2016-10-31,2016-11-30,0
GY2kdZx3fY1f4ndHIzlxo5YKaCZpe9yF+bof9J2GdGQ=,40,30,149,149,1,2016-07-03,2016-08-02,0
TeK35cchva4E6Dbv9OX9OxCVNYmrLmgb8+G792J6q9U=,39,31,149,149,1,2015-01-31,2015-03-10,0
tVUyEi1iYAlzRTNTweG4E+VA7N8klNeSFoOZKy64VLE=,33,30,149,149,1,2016-06-30,2016-07-31,0
iS/1LLy201F4mWmvqfH9Qecl+nw6X/x3SaIYRwgqOlQ=,41,30,149,149,1,2015-10-16,2015-11-16,0
WJPF7JoevorJsG+8yCsVjsDcYmhVpGtj90NRbJh/KT8=,36,30,180,180,0,2016-11-02,2016-12-02,0
U9XV3aCLpGtSB9/CCI3/KJTMKufBvChrcnKG7HuJEyM=,37,30,149,149,1,2016-03-23,2016-04-23,0
OdR08NNiRofWqIoMKtle6k1OcbXeQXUWB1gQSkFBuuU=,41,0,0,149,1,2015-05-10,2015-06-11,0
mVJEFUWvN/PP9smKFaB+fdcSkpW57RUr0rDno5hn+iI=,41,30,99,99,1,2016-10-24,2016-11-24,0
zpKbZQzKxqwjWBq3WMASBrCYwWQypuon/4sQYfaL0y0=,41,30,149,149,1,2015-12-16,2016-01-16,0
1YUoqKO4lpl6LNw+Q2QLMPqfsGCOs/9tOv5lWDscxEU=,37,0,0,149,1,2015-05-02,2015-06-01,0
PDgsctZ5kmi8htIn3U9DWWLvK1CfAjyLcpXvE3RFgjM=,37,30,149,149,1,2015-11-11,2015-12-24,0
o/bHa86yKUJDZ2/f/4pUSWAkqcVjjeqt/bPdt2/oUSw=,38,30,149,149,0,2015-08-24,2015-09-23,0
HH9GRwA6OAkWiMP1YVMwVf3AJjSovZlNc4P2qk+wdM8=,38,30,149,149,0,2016-04-30,2016-05-30,0
